date,sku,on_hand_units,on_order_units,lead_time_days,reorder_point_units,inventory_value
2021-11-28,SKU0066,629,235,15,419,739496.43
2021-11-28,SKU0067,6,5,29,10,15038.34
2021-11-28,SKU0068,0,4,21,10,0.0
2021-11-28,SKU0069,726,196,13,114,740302.2
2021-11-28,SKU0070,7,0,5,10,20043.87
2021-11-28,SKU0071,0,5,22,10,0.0
2021-11-28,SKU0072,260,103,10,116,414354.2
2021-11-28,SKU0073,0,2,24,10,0.0
2021-11-28,SKU0074,587,224,18,468,1652129.11
2021-11-28,SKU0075,16,0,17,10,9237.76
2021-11-28,SKU0076,0,5,9,10,0.0
2021-11-28,SKU0077,830,224,23,228,1130277.4
2021-11-28,SKU0078,433,165,9,176,1289426.37
2021-11-28,SKU0079,5,0,15,10,13429.3
2021-11-28,SKU0080,0,2,26,10,0.0
2021-11-28,SKU0081,15,1,28,10,40249.5
2021-11-28,SKU0082,0,2,30,10,0.0
2021-11-28,SKU0083,615,232,29,799,986884.35
2021-11-28,SKU0084,2,0,19,10,2032.38
2021-11-28,SKU0085,8,0,10,10,18710.72
2021-11-28,SKU0086,0,3,26,10,0.0
2021-11-28,SKU0087,718,194,25,213,849831.98
2021-11-28,SKU0088,548,145,30,188,204924.6
2021-11-28,SKU0089,0,0,21,10,0.0
2021-11-28,SKU0090,1,0,8,10,861.14
2021-11-28,SKU0091,8,1,18,10,22534.08
2021-11-28,SKU0092,0,0,16,10,0.0
2021-11-28,SKU0093,0,0,26,10,0.0
2021-11-28,SKU0094,1,0,15,10,2510.23
2021-11-28,SKU0095,0,0,13,10,0.0
2021-11-28,SKU0096,325,118,7,101,201461.0
2021-11-28,SKU0097,106,600,26,1410,194850.26
2021-11-28,SKU0098,0,0,24,10,0.0
2021-11-28,SKU0099,1,0,6,10,669.66
2021-11-28,SKU0100,397,155,16,286,396976.18
2021-11-28,SKU0101,0,0,17,10,0.0
2021-11-28,SKU0102,569,144,17,112,1660512.7
2021-11-28,SKU0103,9,1,28,10,13969.35
2021-11-28,SKU0104,588,155,8,56,304172.4
2021-11-28,SKU0105,0,0,12,10,0.0
2021-11-28,SKU0106,0,2,9,10,0.0
2021-11-28,SKU0107,2,0,11,10,964.56
2021-11-28,SKU0108,4,5,28,10,8260.84
2021-11-28,SKU0109,0,5,29,10,0.0
2021-11-28,SKU0110,0,6,6,10,0.0
2021-11-28,SKU0111,68,393,21,726,143708.48
2021-11-28,SKU0112,0,11,11,10,0.0
2021-11-28,SKU0113,1,6,10,10,679.35
2021-11-28,SKU0114,4,6,12,10,9727.84
2021-11-28,SKU0115,0,2,10,10,0.0
2021-11-28,SKU0116,0,4,17,10,0.0
2021-11-28,SKU0117,466,173,30,620,223712.62
2021-11-28,SKU0118,286,106,20,253,131242.54
2021-11-28,SKU0119,650,246,23,662,1813454.5
2021-11-28,SKU0120,84,494,17,760,105250.32
2021-11-28,SKU0121,0,0,5,10,0.0
2021-11-28,SKU0122,18,4,7,10,27304.02
2021-11-28,SKU0123,0,0,11,10,0.0
2021-11-28,SKU0124,6,5,11,10,17227.86
2021-11-28,SKU0125,4,5,26,10,3722.76
2021-11-28,SKU0126,13,9,26,10,36165.22
2021-11-28,SKU0127,632,231,27,755,108760.88
2021-11-28,SKU0128,2,3,21,10,3420.14
2021-11-28,SKU0129,0,0,19,10,0.0
2021-11-28,SKU0130,0,0,21,10,0.0
2021-11-28,SKU0131,1,0,15,10,506.98
2021-11-28,SKU0132,0,2,22,10,0.0
2021-11-28,SKU0133,540,197,25,600,1567117.8
2021-11-28,SKU0134,14,1,24,10,25599.28
2021-11-28,SKU0135,0,5,20,10,0.0
2021-11-28,SKU0136,518,196,6,137,1260112.7
2021-11-28,SKU0137,0,0,23,10,0.0
2021-11-28,SKU0138,398,158,14,244,945572.38
2021-11-28,SKU0139,64,365,24,781,9710.72
2021-11-28,SKU0140,0,7,19,10,0.0
2021-11-28,SKU0141,8,0,27,10,20042.72
2021-11-28,SKU0142,326,124,13,195,785911.02
2021-11-28,SKU0143,59,339,29,880,45704.94
2021-11-28,SKU0144,0,0,26,10,0.0
2021-11-28,SKU0145,3,6,13,10,5572.35
2021-11-28,SKU0146,4,1,17,10,10465.76
2021-11-28,SKU0147,410,151,18,341,758094.1
2021-11-28,SKU0148,83,462,24,994,107606.18
2021-11-28,SKU0149,0,3,22,10,0.0
2021-11-28,SKU0150,444,171,27,534,592766.64
2021-11-28,SKU0151,0,1,14,10,0.0
2021-11-28,SKU0152,22,3,18,10,57545.84
2021-11-28,SKU0153,15,0,16,10,21244.5
2021-11-28,SKU0154,548,146,28,184,448664.04
2021-11-28,SKU0155,6,0,12,10,4717.92
2021-11-28,SKU0156,0,0,20,10,0.0
2021-11-28,SKU0157,232,50,8,22,572587.6
2021-11-28,SKU0158,9,0,27,10,3647.79
2021-11-28,SKU0159,0,2,14,10,0.0
2021-11-28,SKU0160,12,0,13,10,21886.32
2021-11-28,SKU0161,2,4,20,10,1047.8
2021-11-28,SKU0162,9,0,17,10,22423.77
2021-11-28,SKU0163,0,0,27,10,0.0
2021-11-28,SKU0164,0,0,18,10,0.0
2021-11-28,SKU0165,0,0,18,10,0.0
2021-11-28,SKU0166,10,0,7,10,5800.4
2021-11-28,SKU0167,707,260,5,156,654462.83
2021-11-28,SKU0168,124,716,15,958,67639.52
2021-11-28,SKU0169,131,770,30,2072,56974.52
2021-11-28,SKU0170,301,101,28,364,48560.33
2021-11-28,SKU0171,506,188,21,466,131888.9
2021-11-28,SKU0172,384,143,21,361,232880.64
2021-11-28,SKU0173,0,5,15,10,0.0
2021-11-28,SKU0174,3,10,9,10,5442.96
2021-11-28,SKU0175,0,0,5,10,0.0
2021-11-28,SKU0176,3,0,13,10,3724.59
2021-11-28,SKU0177,2,0,13,10,2044.34
2021-11-28,SKU0178,74,431,9,353,115671.62
2021-11-28,SKU0179,0,0,11,10,0.0
2021-11-28,SKU0180,0,0,5,10,0.0
2021-11-28,SKU0181,0,0,20,10,0.0
2021-11-28,SKU0182,166,959,29,2469,103974.1
2021-11-28,SKU0183,10,0,22,10,7865.6
2021-11-28,SKU0184,0,0,16,10,0.0
2021-11-28,SKU0185,0,0,15,10,0.0
2021-11-28,SKU0186,0,3,12,10,0.0
2021-11-28,SKU0187,560,209,8,199,135990.4
2021-11-28,SKU0188,4,9,20,10,4733.92
2021-11-28,SKU0189,845,210,19,188,1367953.6
2021-11-28,SKU0190,58,344,5,157,22901.3
2021-11-28,SKU0191,0,10,15,10,0.0
2021-11-28,SKU0192,8,4,12,10,2005.52
2021-11-28,SKU0193,8,1,9,10,22256.32
2021-11-28,SKU0194,0,0,23,10,0.0
2021-11-28,SKU0195,3,0,18,10,7639.11
2021-11-28,SKU0196,408,115,21,104,1108817.52
2021-11-28,SKU0197,323,118,23,338,949862.25
2021-11-28,SKU0198,322,90,30,111,781133.36
2021-11-28,SKU0199,569,212,25,635,1343113.12
2021-11-28,SKU0200,2,0,21,10,3926.4
2021-12-05,SKU0001,463,429,26,992,1266249.44
2021-12-05,SKU0002,5,6,24,10,10645.75
2021-12-05,SKU0003,0,0,19,10,0.0
2021-12-05,SKU0004,6,0,28,10,17463.66
2021-12-05,SKU0005,4,0,8,10,9433.52
2021-12-05,SKU0006,0,0,28,10,0.0
2021-12-05,SKU0007,576,221,27,692,808214.4
2021-12-05,SKU0008,0,1,18,10,0.0
2021-12-05,SKU0009,541,205,24,597,205325.73
2021-12-05,SKU0010,472,419,18,682,1282683.6
2021-12-05,SKU0011,0,0,11,10,0.0
2021-12-05,SKU0012,4,0,25,10,2747.4
2021-12-05,SKU0013,0,8,11,10,0.0
2021-12-05,SKU0014,0,0,13,10,0.0
2021-12-05,SKU0015,4,0,18,10,2450.56
2021-12-05,SKU0016,0,0,26,10,0.0
2021-12-05,SKU0017,9,5,14,10,20697.39
2021-12-05,SKU0018,872,788,17,1193,1906575.68
2021-12-05,SKU0019,0,6,6,10,0.0
2021-12-05,SKU0020,0,9,8,10,0.0
2021-12-05,SKU0021,3,2,6,10,5381.64
2021-12-05,SKU0022,188,151,6,87,373097.28
2021-12-05,SKU0023,380,127,27,440,131058.2
2021-12-05,SKU0024,0,7,26,10,0.0
2021-12-05,SKU0025,15,0,26,10,3310.2
2021-12-05,SKU0026,1,0,6,10,1532.57
2021-12-05,SKU0027,1,0,7,10,1056.6
2021-12-05,SKU0028,9,0,12,10,4672.08
2021-12-05,SKU0029,0,0,19,10,0.0
2021-12-05,SKU0030,0,11,13,10,0.0
2021-12-05,SKU0031,0,1,17,10,0.0
2021-12-05,SKU0032,364,129,9,143,1012957.4
2021-12-05,SKU0033,487,445,24,946,869333.96
2021-12-05,SKU0034,8,0,13,10,8847.36
2021-12-05,SKU0035,0,0,6,10,0.0
2021-12-05,SKU0036,0,1,24,10,0.0
2021-12-05,SKU0037,0,7,28,10,0.0
2021-12-05,SKU0038,0,0,5,10,0.0
2021-12-05,SKU0039,1096,987,16,1404,2597443.28
2021-12-05,SKU0040,7,6,26,10,2379.44
2021-12-05,SKU0041,315,84,23,82,476062.65
2021-12-05,SKU0042,0,2,27,10,0.0
2021-12-05,SKU0043,0,0,15,10,0.0
2021-12-05,SKU0044,661,166,14,111,1162044.61
2021-12-05,SKU0045,291,108,23,301,428677.92
2021-12-05,SKU0046,14,4,8,10,12239.22
2021-12-05,SKU0047,0,0,11,10,0.0
2021-12-05,SKU0048,0,5,20,10,0.0
2021-12-05,SKU0049,9,0,22,10,12355.56
2021-12-05,SKU0050,6,0,8,10,976.08
2021-12-05,SKU0051,9,2,18,10,22466.25
2021-12-05,SKU0052,759,197,14,125,2048442.33
2021-12-05,SKU0053,170,65,18,142,86142.4
2021-12-05,SKU0054,8,0,29,10,13653.6
2021-12-05,SKU0055,0,1,6,10,0.0
2021-12-05,SKU0056,278,104,30,366,569761.0
2021-12-05,SKU0057,18,9,16,10,16480.44
2021-12-05,SKU0058,802,298,25,902,1613888.66
2021-12-05,SKU0059,2,0,16,10,4416.56
2021-12-05,SKU0060,0,6,13,10,0.0
2021-12-05,SKU0061,16,0,25,10,6599.2
2021-12-05,SKU0062,3,0,22,10,8269.29
2021-12-05,SKU0063,12,0,8,10,9211.44
2021-12-05,SKU0064,2,6,23,10,417.0
2021-12-05,SKU0065,0,5,24,10,0.0
2021-12-05,SKU0066,695,262,15,463,817090.65
2021-12-05,SKU0067,0,7,29,10,0.0
2021-12-05,SKU0068,31,13,21,10,75761.83
2021-12-05,SKU0069,791,213,13,122,806582.7
2021-12-05,SKU0070,3,3,5,10,8590.23
2021-12-05,SKU0071,0,7,22,10,0.0
2021-12-05,SKU0072,283,107,10,132,451008.61
2021-12-05,SKU0073,0,0,24,10,0.0
2021-12-05,SKU0074,669,250,18,529,1882920.57
2021-12-05,SKU0075,10,0,17,10,5773.6
2021-12-05,SKU0076,13,4,9,10,2993.12
2021-12-05,SKU0077,886,244,23,243,1206537.08
2021-12-05,SKU0078,452,181,9,187,1346006.28
2021-12-05,SKU0079,8,1,15,10,21486.88
2021-12-05,SKU0080,3,0,26,10,6812.88
2021-12-05,SKU0081,0,4,28,10,0.0
2021-12-05,SKU0082,0,0,30,10,0.0
2021-12-05,SKU0083,687,271,29,900,1102422.03
2021-12-05,SKU0084,1,1,19,10,1016.19
2021-12-05,SKU0085,0,5,10,10,0.0
2021-12-05,SKU0086,0,3,26,10,0.0
2021-12-05,SKU0087,790,217,25,234,935051.9
2021-12-05,SKU0088,573,155,30,206,214273.35
2021-12-05,SKU0089,11,0,21,10,24922.59
2021-12-05,SKU0090,0,0,8,10,0.0
2021-12-05,SKU0091,9,0,18,10,25350.84
2021-12-05,SKU0092,4,1,16,10,3195.24
2021-12-05,SKU0093,0,0,26,10,0.0
2021-12-05,SKU0094,0,11,15,10,0.0
2021-12-05,SKU0095,0,4,13,10,0.0
2021-12-05,SKU0096,371,136,7,115,229975.48
2021-12-05,SKU0097,734,668,26,1551,1349246.14
2021-12-05,SKU0098,1,5,24,10,2636.23
2021-12-05,SKU0099,0,5,6,10,0.0
2021-12-05,SKU0100,437,165,16,311,436973.78
2021-12-05,SKU0101,0,0,17,10,0.0
2021-12-05,SKU0102,650,167,17,133,1896895.0
2021-12-05,SKU0103,0,3,28,10,0.0
2021-12-05,SKU0104,568,155,8,55,293826.4
2021-12-05,SKU0105,5,0,12,10,702.1
2021-12-05,SKU0106,0,0,9,10,0.0
2021-12-05,SKU0107,15,0,11,10,7234.2
2021-12-05,SKU0108,5,4,28,10,10326.05
2021-12-05,SKU0109,0,0,29,10,0.0
2021-12-05,SKU0110,0,6,6,10,0.0
2021-12-05,SKU0111,470,426,21,802,993279.2
2021-12-05,SKU0112,13,0,11,10,23208.12
2021-12-05,SKU0113,7,4,10,10,4755.45
2021-12-05,SKU0114,0,0,12,10,0.0
2021-12-05,SKU0115,0,5,10,10,0.0
2021-12-05,SKU0116,0,9,17,10,0.0
2021-12-05,SKU0117,480,199,30,670,230433.6
2021-12-05,SKU0118,314,110,20,279,144091.46
2021-12-05,SKU0119,754,282,23,777,2103607.22
2021-12-05,SKU0120,616,554,17,848,771835.68
2021-12-05,SKU0121,2,1,5,10,1945.5
2021-12-05,SKU0122,0,2,7,10,0.0
2021-12-05,SKU0123,0,0,11,10,0.0
2021-12-05,SKU0124,0,0,11,10,0.0
2021-12-05,SKU0125,0,1,26,10,0.0
2021-12-05,SKU0126,0,3,26,10,0.0
2021-12-05,SKU0127,666,257,27,799,114611.94
2021-12-05,SKU0128,0,2,21,10,0.0
2021-12-05,SKU0129,8,9,19,10,15508.24
2021-12-05,SKU0130,7,8,21,10,2849.7
2021-12-05,SKU0131,0,10,15,10,0.0
2021-12-05,SKU0132,0,0,22,10,0.0
2021-12-05,SKU0133,577,209,25,643,1674494.39
2021-12-05,SKU0134,16,0,24,10,29256.32
2021-12-05,SKU0135,0,0,20,10,0.0
2021-12-05,SKU0136,548,206,6,146,1333092.2
2021-12-05,SKU0137,4,5,23,10,5821.64
2021-12-05,SKU0138,440,158,14,274,1045356.4
2021-12-05,SKU0139,576,516,24,1116,87396.48
2021-12-05,SKU0140,4,2,19,10,1666.08
2021-12-05,SKU0141,5,0,27,10,12526.7
2021-12-05,SKU0142,374,147,13,218,901627.98
2021-12-05,SKU0143,403,370,29,945,312187.98
2021-12-05,SKU0144,0,3,26,10,0.0
2021-12-05,SKU0145,3,0,13,10,5572.35
2021-12-05,SKU0146,9,0,17,10,23547.96
2021-12-05,SKU0147,509,182,18,398,941146.09
2021-12-05,SKU0148,580,525,24,1112,751946.8
2021-12-05,SKU0149,3,2,22,10,3555.39
2021-12-05,SKU0150,493,183,27,587,658184.58
2021-12-05,SKU0151,0,5,14,10,0.0
2021-12-05,SKU0152,5,2,18,10,13078.6
2021-12-05,SKU0153,14,5,16,10,19828.2
2021-12-05,SKU0154,579,155,28,194,474044.67
2021-12-05,SKU0155,0,0,12,10,0.0
2021-12-05,SKU0156,4,0,20,10,9053.76
2021-12-05,SKU0157,251,65,8,25,619480.55
2021-12-05,SKU0158,0,0,27,10,0.0
2021-12-05,SKU0159,3,0,14,10,879.06
2021-12-05,SKU0160,0,0,13,10,0.0
2021-12-05,SKU0161,2,0,20,10,1047.8
2021-12-05,SKU0162,0,0,17,10,0.0
2021-12-05,SKU0163,0,0,27,10,0.0
2021-12-05,SKU0164,0,11,18,10,0.0
2021-12-05,SKU0165,0,10,18,10,0.0
2021-12-05,SKU0166,3,0,7,10,1740.12
2021-12-05,SKU0167,767,288,5,172,710004.23
2021-12-05,SKU0168,883,789,15,1075,481658.84
2021-12-05,SKU0169,957,866,30,2322,416218.44
2021-12-05,SKU0170,314,118,28,390,50657.62
2021-12-05,SKU0171,544,203,21,512,141793.6
2021-12-05,SKU0172,435,157,21,385,263810.1
2021-12-05,SKU0173,0,0,15,10,0.0
2021-12-05,SKU0174,0,0,9,10,0.0
2021-12-05,SKU0175,21,3,5,10,43555.47
2021-12-05,SKU0176,0,0,13,10,0.0
2021-12-05,SKU0177,10,0,13,10,10221.7
2021-12-05,SKU0178,562,501,9,401,878479.06
2021-12-05,SKU0179,0,0,11,10,0.0
2021-12-05,SKU0180,0,0,5,10,0.0
2021-12-05,SKU0181,9,0,20,10,2034.72
2021-12-05,SKU0182,1171,1061,29,2756,733455.85
2021-12-05,SKU0183,0,0,22,10,0.0
2021-12-05,SKU0184,13,4,16,10,10701.86
2021-12-05,SKU0185,0,1,15,10,0.0
2021-12-05,SKU0186,0,6,12,10,0.0
2021-12-05,SKU0187,630,231,8,224,152989.2
2021-12-05,SKU0188,2,4,20,10,2366.96
2021-12-05,SKU0189,896,237,19,204,1450516.48
2021-12-05,SKU0190,443,407,5,180,174918.55
2021-12-05,SKU0191,8,2,15,10,20136.24
2021-12-05,SKU0192,0,6,12,10,0.0
2021-12-05,SKU0193,0,2,9,10,0.0
2021-12-05,SKU0194,12,2,23,10,4649.16
2021-12-05,SKU0195,0,1,18,10,0.0
2021-12-05,SKU0196,518,127,21,125,1407763.42
2021-12-05,SKU0197,408,156,23,412,1199826.0
2021-12-05,SKU0198,355,94,30,127,861187.4
2021-12-05,SKU0199,656,249,25,730,1548474.88
2021-12-05,SKU0200,3,1,21,10,5889.6
2021-12-12,SKU0001,495,449,26,1046,1353765.6
2021-12-12,SKU0002,5,0,24,10,10645.75
2021-12-12,SKU0003,1,0,19,10,871.02
2021-12-12,SKU0004,0,2,28,10,0.0
2021-12-12,SKU0005,3,3,8,10,7075.14
2021-12-12,SKU0006,5,2,28,10,10894.9
2021-12-12,SKU0007,656,249,27,785,920466.4
2021-12-12,SKU0008,15,0,18,10,13342.5
2021-12-12,SKU0009,579,217,24,622,219747.87
2021-12-12,SKU0010,485,439,18,719,1318011.75
2021-12-12,SKU0011,1,0,11,10,1421.75
2021-12-12,SKU0012,7,5,25,10,4807.95
2021-12-12,SKU0013,7,5,11,10,6910.89
2021-12-12,SKU0014,0,0,13,10,0.0
2021-12-12,SKU0015,14,0,18,10,8576.96
2021-12-12,SKU0016,0,0,26,10,0.0
2021-12-12,SKU0017,5,0,14,10,11498.55
2021-12-12,SKU0018,910,834,17,1259,1989660.4
2021-12-12,SKU0019,0,8,6,10,0.0
2021-12-12,SKU0020,0,0,8,10,0.0
2021-12-12,SKU0021,4,0,6,10,7175.52
2021-12-12,SKU0022,364,328,6,177,722379.84
2021-12-12,SKU0023,339,131,27,425,116917.71
2021-12-12,SKU0024,0,0,26,10,0.0
2021-12-12,SKU0025,0,0,26,10,0.0
2021-12-12,SKU0026,0,2,6,10,0.0
2021-12-12,SKU0027,2,0,7,10,2113.2
2021-12-12,SKU0028,4,0,12,10,2076.48
2021-12-12,SKU0029,0,8,19,10,0.0
2021-12-12,SKU0030,9,0,13,10,16237.53
2021-12-12,SKU0031,0,9,17,10,0.0
2021-12-12,SKU0032,390,141,9,156,1085311.5
2021-12-12,SKU0033,534,498,24,1039,953232.72
2021-12-12,SKU0034,0,0,13,10,0.0
2021-12-12,SKU0035,5,5,6,10,9068.25
2021-12-12,SKU0036,11,0,24,10,1827.43
2021-12-12,SKU0037,0,3,28,10,0.0
2021-12-12,SKU0038,11,5,5,10,16485.48
2021-12-12,SKU0039,1139,1030,16,1472,2699350.27
2021-12-12,SKU0040,0,3,26,10,0.0
2021-12-12,SKU0041,310,82,23,82,468506.1
2021-12-12,SKU0042,5,0,27,10,7615.25
2021-12-12,SKU0043,6,3,15,10,16918.2
2021-12-12,SKU0044,855,225,14,142,1503098.55
2021-12-12,SKU0045,295,106,23,309,434570.4
2021-12-12,SKU0046,0,0,8,10,0.0
2021-12-12,SKU0047,0,8,11,10,0.0
2021-12-12,SKU0048,0,0,20,10,0.0
2021-12-12,SKU0049,0,0,22,10,0.0
2021-12-12,SKU0050,7,0,8,10,1138.76
2021-12-12,SKU0051,11,6,18,10,27458.75
2021-12-12,SKU0052,768,216,14,129,2072732.16
2021-12-12,SKU0053,265,96,18,215,134280.8
2021-12-12,SKU0054,3,0,29,10,5120.1
2021-12-12,SKU0055,8,0,6,10,3318.96
2021-12-12,SKU0056,293,116,30,394,600503.5
2021-12-12,SKU0057,4,0,16,10,3662.32
2021-12-12,SKU0058,875,318,25,968,1760788.75
2021-12-12,SKU0059,0,5,16,10,0.0
2021-12-12,SKU0060,0,1,13,10,0.0
2021-12-12,SKU0061,0,0,25,10,0.0
2021-12-12,SKU0062,2,0,22,10,5512.86
2021-12-12,SKU0063,7,0,8,10,5373.34
2021-12-12,SKU0064,0,0,23,10,0.0
2021-12-12,SKU0065,0,0,24,10,0.0
2021-12-12,SKU0066,717,278,15,487,842955.39
2021-12-12,SKU0067,2,4,29,10,5012.78
2021-12-12,SKU0068,59,17,21,17,144191.87
2021-12-12,SKU0069,826,221,13,129,842272.2
2021-12-12,SKU0070,0,4,5,10,0.0
2021-12-12,SKU0071,0,0,22,10,0.0
2021-12-12,SKU0072,335,124,10,146,533879.45
2021-12-12,SKU0073,7,4,24,10,5896.1
2021-12-12,SKU0074,709,271,18,576,1995501.77
2021-12-12,SKU0075,0,0,17,10,0.0
2021-12-12,SKU0076,0,2,9,10,0.0
2021-12-12,SKU0077,907,244,23,250,1235134.46
2021-12-12,SKU0078,542,198,9,215,1614016.38
2021-12-12,SKU0079,0,0,15,10,0.0
2021-12-12,SKU0080,4,11,26,10,9083.84
2021-12-12,SKU0081,0,0,28,10,0.0
2021-12-12,SKU0082,0,0,30,10,0.0
2021-12-12,SKU0083,725,274,29,944,1163400.25
2021-12-12,SKU0084,5,1,19,10,5080.95
2021-12-12,SKU0085,0,10,10,10,0.0
2021-12-12,SKU0086,0,0,26,10,0.0
2021-12-12,SKU0087,833,215,25,250,985947.13
2021-12-12,SKU0088,566,145,30,200,211655.7
2021-12-12,SKU0089,5,1,21,10,11328.45
2021-12-12,SKU0090,0,0,8,10,0.0
2021-12-12,SKU0091,0,6,18,10,0.0
2021-12-12,SKU0092,0,3,16,10,0.0
2021-12-12,SKU0093,8,10,26,10,3648.0
2021-12-12,SKU0094,0,2,15,10,0.0
2021-12-12,SKU0095,2,0,13,10,1089.04
2021-12-12,SKU0096,373,137,7,120,231215.24
2021-12-12,SKU0097,805,732,26,1693,1479759.05
2021-12-12,SKU0098,0,7,24,10,0.0
2021-12-12,SKU0099,0,2,6,10,0.0
2021-12-12,SKU0100,485,175,16,339,484970.9
2021-12-12,SKU0101,12,0,17,10,28253.64
2021-12-12,SKU0102,692,185,17,137,2019463.6
2021-12-12,SKU0103,7,0,28,10,10865.05
2021-12-12,SKU0104,665,183,8,64,344004.5
2021-12-12,SKU0105,4,0,12,10,561.68
2021-12-12,SKU0106,0,2,9,10,0.0
2021-12-12,SKU0107,10,2,11,10,4822.8
2021-12-12,SKU0108,4,7,28,10,8260.84
2021-12-12,SKU0109,2,0,29,10,906.62
2021-12-12,SKU0110,13,0,6,10,20388.68
2021-12-12,SKU0111,521,466,21,864,1101060.56
2021-12-12,SKU0112,0,0,11,10,0.0
2021-12-12,SKU0113,4,7,10,10,2717.4
2021-12-12,SKU0114,3,4,12,10,7295.88
2021-12-12,SKU0115,0,6,10,10,0.0
2021-12-12,SKU0116,0,0,17,10,0.0
2021-12-12,SKU0117,522,196,30,722,250596.54
2021-12-12,SKU0118,343,129,20,317,157399.27
2021-12-12,SKU0119,797,295,23,814,2223574.21
2021-12-12,SKU0120,647,585,17,892,810678.06
2021-12-12,SKU0121,2,5,5,10,1945.5
2021-12-12,SKU0122,0,7,7,10,0.0
2021-12-12,SKU0123,0,5,11,10,0.0
2021-12-12,SKU0124,3,0,11,10,8613.93
2021-12-12,SKU0125,0,0,26,10,0.0
2021-12-12,SKU0126,6,0,26,10,16691.64
2021-12-12,SKU0127,735,275,27,884,126486.15
2021-12-12,SKU0128,11,0,21,10,18810.77
2021-12-12,SKU0129,0,9,19,10,0.0
2021-12-12,SKU0130,10,0,21,10,4071.0
2021-12-12,SKU0131,3,0,15,10,1520.94
2021-12-12,SKU0132,0,0,22,10,0.0
2021-12-12,SKU0133,597,229,25,664,1732535.79
2021-12-12,SKU0134,0,0,24,10,0.0
2021-12-12,SKU0135,0,0,20,10,0.0
2021-12-12,SKU0136,573,215,6,153,1393908.45
2021-12-12,SKU0137,0,0,23,10,0.0
2021-12-12,SKU0138,462,174,14,287,1097624.22
2021-12-12,SKU0139,630,563,24,1204,95589.9
2021-12-12,SKU0140,0,0,19,10,0.0
2021-12-12,SKU0141,0,0,27,10,0.0
2021-12-12,SKU0142,431,162,13,245,1039041.87
2021-12-12,SKU0143,439,399,29,1025,340075.74
2021-12-12,SKU0144,0,0,26,10,0.0
2021-12-12,SKU0145,0,0,13,10,0.0
2021-12-12,SKU0146,3,8,17,10,7849.32
2021-12-12,SKU0147,538,202,18,419,994767.38
2021-12-12,SKU0148,615,568,24,1205,797322.9
2021-12-12,SKU0149,14,0,22,10,16591.82
2021-12-12,SKU0150,514,196,27,620,686220.84
2021-12-12,SKU0151,0,0,14,10,0.0
2021-12-12,SKU0152,26,8,18,10,68008.72
2021-12-12,SKU0153,8,1,16,10,11330.4
2021-12-12,SKU0154,600,152,28,200,491238.0
2021-12-12,SKU0155,0,0,12,10,0.0
2021-12-12,SKU0156,22,4,20,10,49795.68
2021-12-12,SKU0157,298,84,8,30,735478.9
2021-12-12,SKU0158,0,4,27,10,0.0
2021-12-12,SKU0159,9,0,14,10,2637.18
2021-12-12,SKU0160,0,3,13,10,0.0
2021-12-12,SKU0161,0,0,20,10,0.0
2021-12-12,SKU0162,0,0,17,10,0.0
2021-12-12,SKU0163,8,0,27,10,7999.76
2021-12-12,SKU0164,0,2,18,10,0.0
2021-12-12,SKU0165,1,6,18,10,2770.81
2021-12-12,SKU0166,8,0,7,10,4640.32
2021-12-12,SKU0167,842,318,5,191,779430.98
2021-12-12,SKU0168,971,874,15,1171,529661.08
2021-12-12,SKU0169,1009,920,30,2467,438834.28
2021-12-12,SKU0170,334,125,28,426,53884.22
2021-12-12,SKU0171,562,214,21,528,146485.3
2021-12-12,SKU0172,446,164,21,428,270481.16
2021-12-12,SKU0173,3,0,15,10,764.43
2021-12-12,SKU0174,2,1,9,10,3628.64
2021-12-12,SKU0175,4,2,5,10,8296.28
2021-12-12,SKU0176,8,0,13,10,9932.24
2021-12-12,SKU0177,0,6,13,10,0.0
2021-12-12,SKU0178,593,531,9,434,926936.09
2021-12-12,SKU0179,0,0,11,10,0.0
2021-12-12,SKU0180,5,0,5,10,12841.4
2021-12-12,SKU0181,0,0,20,10,0.0
2021-12-12,SKU0182,1238,1124,29,2923,775421.3
2021-12-12,SKU0183,0,0,22,10,0.0
2021-12-12,SKU0184,0,0,16,10,0.0
2021-12-12,SKU0185,0,4,15,10,0.0
2021-12-12,SKU0186,0,0,12,10,0.0
2021-12-12,SKU0187,638,248,8,233,154931.92
2021-12-12,SKU0188,0,3,20,10,0.0
2021-12-12,SKU0189,943,252,19,213,1526603.84
2021-12-12,SKU0190,489,442,5,197,193081.65
2021-12-12,SKU0191,0,0,15,10,0.0
2021-12-12,SKU0192,3,0,12,10,752.07
2021-12-12,SKU0193,0,0,9,10,0.0
2021-12-12,SKU0194,25,3,23,10,9685.75
2021-12-12,SKU0195,0,6,18,10,0.0
2021-12-12,SKU0196,540,140,21,132,1467552.6
2021-12-12,SKU0197,425,164,23,439,1249818.75
2021-12-12,SKU0198,370,101,30,133,897575.6
2021-12-12,SKU0199,658,254,25,748,1553195.84
2021-12-12,SKU0200,3,2,21,10,5889.6
2021-12-19,SKU0001,482,442,26,1025,1318212.16
2021-12-19,SKU0002,0,0,24,10,0.0
2021-12-19,SKU0003,2,0,19,10,1742.04
2021-12-19,SKU0004,0,2,28,10,0.0
2021-12-19,SKU0005,0,0,8,10,0.0
2021-12-19,SKU0006,14,0,28,10,30505.72
