sku,date,actual_demand,forecast_demand
SKU0155,2025-09-14,126,129.35032135128355
SKU0156,2025-09-14,123,139.42449508495693
SKU0157,2025-09-14,19,21.220522982449637
SKU0158,2025-09-14,96,89.08278309281066
SKU0159,2025-09-14,153,151.10624037229394
SKU0160,2025-09-14,68,73.65973261510051
SKU0161,2025-09-14,193,187.9193107303632
SKU0162,2025-09-14,72,89.61719426247926
SKU0163,2025-09-14,159,164.18200347542813
SKU0164,2025-09-14,0,0.26071765095899396
SKU0165,2025-09-14,132,134.09717498046984
SKU0166,2025-09-14,19,25.902451375083906
SKU0167,2025-09-14,146,173.06944230515245
SKU0168,2025-09-14,353,326.59294206303866
SKU0169,2025-09-14,339,376.31530822510996
SKU0170,2025-09-14,64,76.28567058268096
SKU0171,2025-09-14,107,117.79025606475642
SKU0172,2025-09-14,107,92.91572063693098
SKU0173,2025-09-14,199,228.44355013937803
SKU0174,2025-09-14,11,11.660366126469807
SKU0175,2025-09-14,276,282.21639018063246
SKU0176,2025-09-14,18,19.95571136123627
SKU0177,2025-09-14,47,47.60529919326566
SKU0178,2025-09-14,195,206.18796020851303
SKU0179,2025-09-14,1,0.3046097264814271
SKU0180,2025-09-14,107,122.93025539949764
SKU0181,2025-09-14,408,391.4291903926746
SKU0182,2025-09-14,448,422.8394586956888
SKU0183,2025-09-14,172,168.0976144014013
SKU0184,2025-09-14,18,16.756750157877274
SKU0185,2025-09-14,103,99.98146661159122
SKU0186,2025-09-14,58,65.40016178008239
SKU0187,2025-09-14,116,122.7918145830145
SKU0188,2025-09-14,1,0.32469925499341046
SKU0189,2025-09-14,50,57.84883133593487
SKU0190,2025-09-14,162,159.50239320511244
SKU0191,2025-09-14,0,0.13866311975802298
SKU0192,2025-09-14,24,20.448716441993554
SKU0193,2025-09-14,82,80.26991646164751
SKU0194,2025-09-14,0,0.33058429058721117
SKU0195,2025-09-14,18,19.07331567432219
SKU0196,2025-09-14,18,28.0693690791393
SKU0197,2025-09-14,94,87.83035220832373
SKU0198,2025-09-14,13,20.152294496662698
SKU0199,2025-09-14,136,143.48874006920462
SKU0200,2025-09-14,123,141.13856664122494
SKU0001,2025-09-21,154,177.70468905815946
SKU0002,2025-09-21,356,379.41231183443654
SKU0003,2025-09-21,101,103.14192856406214
SKU0004,2025-09-21,62,71.14880776723155
SKU0005,2025-09-21,28,28.45552921945552
SKU0006,2025-09-21,137,144.0284466407855
SKU0007,2025-09-21,120,120.75959055589674
SKU0008,2025-09-21,133,129.4322987508614
SKU0009,2025-09-21,95,124.0176285560253
SKU0010,2025-09-21,166,166.5460666982639
SKU0011,2025-09-21,43,35.55121901265264
SKU0012,2025-09-21,19,20.66766208978062
SKU0013,2025-09-21,162,161.90477189093343
SKU0014,2025-09-21,20,19.582516684610052
SKU0015,2025-09-21,113,148.01895987599005
SKU0016,2025-09-21,94,104.45672683192284
SKU0017,2025-09-21,68,66.07214609861443
SKU0018,2025-09-21,324,343.38907511165206
SKU0019,2025-09-21,175,166.4488466733644
SKU0020,2025-09-21,95,102.37177536445569
SKU0021,2025-09-21,127,116.66908817944652
SKU0022,2025-09-21,268,288.58746792997727
SKU0023,2025-09-21,73,71.30039960868682
SKU0024,2025-09-21,121,123.50592728446809
SKU0025,2025-09-21,37,40.86718648518597
SKU0026,2025-09-21,55,39.60683636446281
SKU0027,2025-09-21,109,102.85207526512282
SKU0028,2025-09-21,128,114.78330911451415
SKU0029,2025-09-21,34,51.62102460952085
SKU0030,2025-09-21,56,57.27608342639219
SKU0031,2025-09-21,399,379.3885886056254
SKU0032,2025-09-21,72,72.60867994960672
SKU0033,2025-09-21,199,194.21077050697633
SKU0034,2025-09-21,0,0.4982875509382022
SKU0035,2025-09-21,250,260.5482304333432
SKU0036,2025-09-21,0,0.14058576928291566
SKU0037,2025-09-21,79,90.45167929927722
SKU0038,2025-09-21,52,39.45369143423531
SKU0039,2025-09-21,422,381.4477265975043
SKU0040,2025-09-21,133,134.28526874422312
SKU0041,2025-09-21,13,12.474217657173506
SKU0042,2025-09-21,93,91.18316210884751
SKU0043,2025-09-21,0,0.3078930682887433
SKU0044,2025-09-21,51,46.732517340928396
SKU0045,2025-09-21,45,57.9175536608493
SKU0046,2025-09-21,45,33.62359735713577
SKU0047,2025-09-21,82,88.76157397121153
SKU0048,2025-09-21,99,93.74042580529633
SKU0049,2025-09-21,0,0.4640371843058999
SKU0050,2025-09-21,349,318.3458404284385
SKU0051,2025-09-21,3,11.943936953051558
SKU0052,2025-09-21,46,40.54507422203571
SKU0053,2025-09-21,69,73.9606410067368
SKU0054,2025-09-21,1,0.23297507268070355
SKU0055,2025-09-21,167,177.44454304999664
SKU0056,2025-09-21,67,65.78894001395294
SKU0057,2025-09-21,199,148.66310065228004
SKU0058,2025-09-21,149,158.1464632885214
SKU0059,2025-09-21,2,0.00375
SKU0060,2025-09-21,251,260.02681599775445
SKU0061,2025-09-21,8,16.587986844036344
SKU0062,2025-09-21,104,108.50445682848826
SKU0063,2025-09-21,0,0.3201846168628945
SKU0064,2025-09-21,61,68.81970989686135
SKU0065,2025-09-21,93,101.76492474665727
SKU0066,2025-09-21,119,140.62104317700425
SKU0067,2025-09-21,60,64.1468906006098
SKU0068,2025-09-21,9,9.25870801042176
SKU0069,2025-09-21,49,44.84308546944892
SKU0070,2025-09-21,42,51.1689134262206
SKU0071,2025-09-21,245,259.57311543476453
SKU0072,2025-09-21,61,67.84947032827691
SKU0073,2025-09-21,305,297.70594715765145
SKU0074,2025-09-21,145,132.9490509795368
SKU0075,2025-09-21,0,0.38737462492361563
SKU0076,2025-09-21,28,26.80561157656064
SKU0077,2025-09-21,56,48.26990479706643
SKU0078,2025-09-21,92,100.47017564689166
SKU0079,2025-09-21,97,109.30847073555127
SKU0080,2025-09-21,0,0.00375
SKU0081,2025-09-21,27,39.60292459333546
SKU0082,2025-09-21,89,95.60859961743733
SKU0083,2025-09-21,136,151.54329895344893
SKU0084,2025-09-21,76,79.44671653850851
SKU0085,2025-09-21,0,0.12573714245870973
SKU0086,2025-09-21,8,13.087018865009458
SKU0087,2025-09-21,46,42.87751359118025
SKU0088,2025-09-21,33,35.06982465342471
SKU0089,2025-09-21,161,161.1725137961679
SKU0090,2025-09-21,144,127.87706489365324
SKU0091,2025-09-21,1,0.4401430155083952
SKU0092,2025-09-21,116,114.62945717460656
SKU0093,2025-09-21,146,158.6720563391573
SKU0094,2025-09-21,168,172.95717544292597
SKU0095,2025-09-21,125,130.03145199613638
SKU0096,2025-09-21,77,75.18926238950918
SKU0097,2025-09-21,279,284.41202445160377
SKU0098,2025-09-21,34,48.81691397927291
SKU0099,2025-09-21,427,384.4554763817798
SKU0100,2025-09-21,100,101.37639653384542
SKU0101,2025-09-21,185,189.38746632472353
SKU0102,2025-09-21,38,32.09538224909861
SKU0103,2025-09-21,0,0.5614487007626204
SKU0104,2025-09-21,43,36.371141897874196
SKU0105,2025-09-21,191,201.11011264902496
SKU0106,2025-09-21,0,0.4438328985420113
SKU0107,2025-09-21,1,0.13436963824210682
SKU0108,2025-09-21,51,38.605978823538095
SKU0109,2025-09-21,92,89.1002113706185
SKU0110,2025-09-21,23,25.232984013652054
SKU0111,2025-09-21,176,180.0760039019545
SKU0112,2025-09-21,191,175.05060668347332
SKU0113,2025-09-21,103,103.69845521567066
SKU0114,2025-09-21,131,135.8362930325919
SKU0115,2025-09-21,234,250.604927765457
SKU0116,2025-09-21,45,40.18193340493824
SKU0117,2025-09-21,110,104.39104136089743
SKU0118,2025-09-21,74,73.06187604698326
SKU0119,2025-09-21,160,144.54238709784306
SKU0120,2025-09-21,240,211.8923411763268
SKU0121,2025-09-21,175,186.93181814548964
SKU0122,2025-09-21,67,72.44424194756816
SKU0123,2025-09-21,341,323.12607022637326
SKU0124,2025-09-21,143,152.83411314895767
SKU0125,2025-09-21,127,127.76977957055446
SKU0126,2025-09-21,142,125.434023752012
SKU0127,2025-09-21,132,143.12265956299544
SKU0128,2025-09-21,117,103.23823118845142
SKU0129,2025-09-21,40,46.86026915274771
SKU0130,2025-09-21,143,127.81854784269451
SKU0131,2025-09-21,55,57.87127387236788
SKU0132,2025-09-21,109,123.90147926105283
SKU0133,2025-09-21,122,124.16149786009493
SKU0134,2025-09-21,74,79.52696874083829
SKU0135,2025-09-21,49,56.442703088754335
SKU0136,2025-09-21,140,117.45156245720007
SKU0137,2025-09-21,73,66.37594578943356
SKU0138,2025-09-21,94,90.49921247394923
SKU0139,2025-09-21,225,216.07339618625315
SKU0140,2025-09-21,252,277.4044057141593
SKU0141,2025-09-21,72,68.63457767531365
SKU0142,2025-09-21,66,76.60633352395392
SKU0143,2025-09-21,165,152.56589551626365
SKU0144,2025-09-21,235,260.13274437593964
SKU0145,2025-09-21,62,68.16141206903903
SKU0146,2025-09-21,68,63.451088604510076
SKU0147,2025-09-21,108,99.5536458459082
SKU0148,2025-09-21,213,221.89743217598428
SKU0149,2025-09-21,153,175.70292609375608
SKU0150,2025-09-21,93,100.3420772456302
SKU0151,2025-09-21,376,359.12622646955106
SKU0152,2025-09-21,1,0.44014436905136456
SKU0153,2025-09-21,149,172.1162744564663
SKU0154,2025-09-21,28,28.21765709485143
SKU0155,2025-09-21,114,125.20641323712687
SKU0156,2025-09-21,119,130.2119901335099
SKU0157,2025-09-21,15,19.64875292410038
SKU0158,2025-09-21,73,81.93109377999858
SKU0159,2025-09-21,153,154.92858583970744
SKU0160,2025-09-21,56,67.96619430401783
SKU0161,2025-09-21,187,193.9260833894445
SKU0162,2025-09-21,93,81.57947206940858
SKU0163,2025-09-21,180,153.2173948083058
SKU0164,2025-09-21,0,0.29424376001553026
SKU0165,2025-09-21,121,128.3356162568612
SKU0166,2025-09-21,21,23.450351264075245
SKU0167,2025-09-21,166,162.15129536001885
SKU0168,2025-09-21,291,339.7758569301383
SKU0169,2025-09-21,379,348.3045850044076
SKU0170,2025-09-21,73,67.75465506118971
SKU0171,2025-09-21,120,118.20538548482507
SKU0172,2025-09-21,88,94.37961839686095
SKU0173,2025-09-21,200,225.97270840216905
SKU0174,2025-09-21,12,11.837767085314091
SKU0175,2025-09-21,277,287.3991169014298
SKU0176,2025-09-21,18,20.068604417857333
SKU0177,2025-09-21,34,51.258253107991386
SKU0178,2025-09-21,198,216.64754836726956
SKU0179,2025-09-21,0,0.3269606802762573
SKU0180,2025-09-21,114,117.95783994468202
SKU0181,2025-09-21,394,381.5221724102562
SKU0182,2025-09-21,442,458.94537183555514
SKU0183,2025-09-21,151,161.99914111399028
SKU0184,2025-09-21,11,15.698268688137205
SKU0185,2025-09-21,99,102.51713297945906
SKU0186,2025-09-21,56,69.63251342395797
SKU0187,2025-09-21,127,124.0601755647759
SKU0188,2025-09-21,0,0.33058429058721117
SKU0189,2025-09-21,64,54.47934163586725
SKU0190,2025-09-21,161,160.97915835556984
SKU0191,2025-09-21,0,0.13027452542570428
SKU0192,2025-09-21,29,21.42987857215472
SKU0193,2025-09-21,88,78.25121444908802
SKU0194,2025-09-21,1,0.2806652184080006
SKU0195,2025-09-21,8,19.977381044373743
SKU0196,2025-09-21,25,26.019171010990345
SKU0197,2025-09-21,63,87.53280902540207
SKU0198,2025-09-21,16,17.078176973357174
SKU0199,2025-09-21,120,133.96888442333216
SKU0200,2025-09-21,147,127.97295174114157
SKU0001,2025-09-28,194,165.7905904491863
SKU0002,2025-09-28,340,348.2631999176159
SKU0003,2025-09-28,102,104.03851298551731
SKU0004,2025-09-28,66,68.87526978102558
SKU0005,2025-09-28,34,28.413362997749505
SKU0006,2025-09-28,141,148.2441631493346
SKU0007,2025-09-28,129,116.54407368630787
SKU0008,2025-09-28,112,128.6887473572047
SKU0009,2025-09-28,107,108.93482396657537
SKU0010,2025-09-28,180,168.50958431020499
SKU0011,2025-09-28,33,36.135276467435745
SKU0012,2025-09-28,24,19.965159308775288
SKU0013,2025-09-28,145,151.23446937809138
SKU0014,2025-09-28,13,19.655666921822913
SKU0015,2025-09-28,141,135.8128275585587
SKU0016,2025-09-28,105,112.35695177370748
SKU0017,2025-09-28,66,64.7034996706077
SKU0018,2025-09-28,322,333.2139268516578
SKU0019,2025-09-28,150,165.1485779758564
SKU0020,2025-09-28,111,97.00748974312285
SKU0021,2025-09-28,110,111.98186730037861
SKU0022,2025-09-28,277,269.6729492986221
SKU0023,2025-09-28,64,69.26162379465009
SKU0024,2025-09-28,117,122.86782103142141
SKU0025,2025-09-28,56,43.185770349991074
SKU0026,2025-09-28,32,43.36947282390526
SKU0027,2025-09-28,93,103.95307455466335
SKU0028,2025-09-28,120,114.93708537311244
SKU0029,2025-09-28,60,46.00462044785318
SKU0030,2025-09-28,52,56.65619916071426
SKU0031,2025-09-28,391,405.41920424507606
SKU0032,2025-09-28,83,69.1582767573811
SKU0033,2025-09-28,197,192.61220512602446
SKU0034,2025-09-28,0,0.45944535567029193
SKU0035,2025-09-28,284,244.31444697452113
SKU0036,2025-09-28,1,0.15571186249708802
SKU0037,2025-09-28,60,79.18384535174039
SKU0038,2025-09-28,40,40.787325643567804
SKU0039,2025-09-28,390,397.0401389410396
SKU0040,2025-09-28,139,126.05218099836092
SKU0041,2025-09-28,11,14.680217176684721
SKU0042,2025-09-28,95,91.1983747431914
SKU0043,2025-09-28,0,0.31030977556513817
SKU0044,2025-09-28,45,44.56562428783582
SKU0045,2025-09-28,53,52.17696328718213
SKU0046,2025-09-28,38,36.576589922589044
SKU0047,2025-09-28,97,85.78970014524806
SKU0048,2025-09-28,93,92.89178362917067
SKU0049,2025-09-28,0,0.3916814663758931
SKU0050,2025-09-28,308,298.8594132212804
SKU0051,2025-09-28,9,10.123316017316021
SKU0052,2025-09-28,46,41.583872077479626
SKU0053,2025-09-28,67,72.68819367686034
SKU0054,2025-09-28,0,0.31046128380998483
SKU0055,2025-09-28,191,166.9734862507125
SKU0056,2025-09-28,57,63.52421404255113
SKU0057,2025-09-28,134,151.62298367320747
SKU0058,2025-09-28,158,150.74439227819204
SKU0059,2025-09-28,1,0.6809483604752011
SKU0060,2025-09-28,243,254.44075528322824
SKU0061,2025-09-28,14,13.870866009853335
SKU0062,2025-09-28,124,101.12989704173293
SKU0063,2025-09-28,0,0.27590285629896644
SKU0064,2025-09-28,57,65.69783997409236
SKU0065,2025-09-28,101,101.1250365508715
SKU0066,2025-09-28,143,147.61970360946208
SKU0067,2025-09-28,54,59.706578311285774
SKU0068,2025-09-28,5,9.054955379294583
SKU0069,2025-09-28,41,41.926310037460745
SKU0070,2025-09-28,53,49.391320546839935
SKU0071,2025-09-28,235,243.42525770596586
SKU0072,2025-09-28,75,65.10169539762951
SKU0073,2025-09-28,320,306.6334461287656
SKU0074,2025-09-28,136,135.8109014589196
SKU0075,2025-09-28,0,0.4245120023221751
SKU0076,2025-09-28,26,27.579678133686613
SKU0077,2025-09-28,47,47.83234532817316
SKU0078,2025-09-28,101,96.36825291972318
SKU0079,2025-09-28,126,108.47995819900098
SKU0080,2025-09-28,0,0.00375
SKU0081,2025-09-28,32,38.906707101800905
SKU0082,2025-09-28,96,94.12445103237889
SKU0083,2025-09-28,144,138.8172558978237
SKU0084,2025-09-28,86,81.15223120660936
SKU0085,2025-09-28,2,0.13283234824692894
SKU0086,2025-09-28,6,11.25238864603605
SKU0087,2025-09-28,27,42.5078193330758
SKU0088,2025-09-28,37,31.559405866344626
SKU0089,2025-09-28,164,163.53910353798358
SKU0090,2025-09-28,127,125.10350812736554
SKU0091,2025-09-28,0,0.4297333348573462
SKU0092,2025-09-28,140,121.03428984192719
SKU0093,2025-09-28,147,158.9653649495997
SKU0094,2025-09-28,174,168.853548598915
SKU0095,2025-09-28,122,128.3620591767048
SKU0096,2025-09-28,70,74.65800918147772
SKU0097,2025-09-28,307,298.47074985494623
SKU0098,2025-09-28,46,46.30345281831274
SKU0099,2025-09-28,385,404.59237314366544
SKU0100,2025-09-28,97,97.01151075134104
SKU0101,2025-09-28,196,185.7073872923843
SKU0102,2025-09-28,26,31.73460753633773
SKU0103,2025-09-28,1,0.41798217230985474
SKU0104,2025-09-28,32,37.12825785134673
SKU0105,2025-09-28,192,223.688594799698
SKU0106,2025-09-28,0,0.4604224178031769
SKU0107,2025-09-28,0,0.28150995953459257
SKU0108,2025-09-28,28,38.82928639167169
SKU0109,2025-09-28,98,90.47965229578523
SKU0110,2025-09-28,28,23.989188865103465
SKU0111,2025-09-28,161,175.9437227730481
SKU0112,2025-09-28,184,179.7173670368301
SKU0113,2025-09-28,93,103.92930957016686
SKU0114,2025-09-28,125,128.3315111182626
SKU0115,2025-09-28,208,232.69082777100036
SKU0116,2025-09-28,46,40.01121481748835
SKU0117,2025-09-28,92,102.32245060266885
SKU0118,2025-09-28,56,73.31509468386488
SKU0119,2025-09-28,151,143.63067459099557
SKU0120,2025-09-28,195,227.86629423144745
SKU0121,2025-09-28,188,173.42946229331994
SKU0122,2025-09-28,74,67.70818461681172
SKU0123,2025-09-28,323,332.6574357594598
SKU0124,2025-09-28,135,151.9514347957122
SKU0125,2025-09-28,127,138.40325908962743
SKU0126,2025-09-28,122,123.57347496199625
SKU0127,2025-09-28,135,154.90608504963288
SKU0128,2025-09-28,98,101.56024774180051
SKU0129,2025-09-28,56,46.186058611849745
SKU0130,2025-09-28,122,131.75690748729198
SKU0131,2025-09-28,56,56.2520166774062
SKU0132,2025-09-28,132,122.584422819229
SKU0133,2025-09-28,116,114.2852745128077
SKU0134,2025-09-28,93,71.84663130763296
SKU0135,2025-09-28,49,54.56761712075212
SKU0136,2025-09-28,105,117.50031529052382
SKU0137,2025-09-28,55,59.52962475532455
SKU0138,2025-09-28,83,91.13341039115
SKU0139,2025-09-28,234,224.7606030369153
SKU0140,2025-09-28,230,250.3859807769134
SKU0141,2025-09-28,82,70.43984667523837
SKU0142,2025-09-28,80,76.86799237603556
SKU0143,2025-09-28,134,169.67550959471092
SKU0144,2025-09-28,234,256.8067462081755
SKU0145,2025-09-28,57,67.26180075914118
SKU0146,2025-09-28,54,61.27978614193175
SKU0147,2025-09-28,77,99.89758782060606
SKU0148,2025-09-28,218,204.27279108835356
SKU0149,2025-09-28,163,167.21918421807342
SKU0150,2025-09-28,96,102.46161137760095
SKU0151,2025-09-28,348,357.62738705556956
SKU0152,2025-09-28,0,0.4180362421457081
SKU0153,2025-09-28,132,153.29544208283355
SKU0154,2025-09-28,38,27.954423051427085
SKU0155,2025-09-28,111,117.12946541006973
SKU0156,2025-09-28,134,124.92050980854843
SKU0157,2025-09-28,11,19.791904604520383
SKU0158,2025-09-28,80,78.74279679493304
SKU0159,2025-09-28,155,145.4650676511923
SKU0160,2025-09-28,74,69.2099622618867
SKU0161,2025-09-28,192,185.64151774965146
SKU0162,2025-09-28,91,91.25793398297589
SKU0163,2025-09-28,160,169.41494249531715
SKU0164,2025-09-28,0,0.29424376001553026
SKU0165,2025-09-28,117,125.6602152149021
SKU0166,2025-09-28,14,22.62076783523662
SKU0167,2025-09-28,160,165.11761724599614
SKU0168,2025-09-28,345,317.1858395951541
SKU0169,2025-09-28,384,368.40187026092207
SKU0170,2025-09-28,73,70.94053488582009
SKU0171,2025-09-28,101,120.77472263459083
SKU0172,2025-09-28,90,96.85498419192125
SKU0173,2025-09-28,225,217.0350519370973
SKU0174,2025-09-28,11,11.773981726719018
SKU0175,2025-09-28,254,269.4968214457572
SKU0176,2025-09-28,17,19.977939394239087
SKU0177,2025-09-28,45,43.87236458662842
SKU0178,2025-09-28,208,214.60950489221227
SKU0179,2025-09-28,0,0.2480381679927393
SKU0180,2025-09-28,135,128.1412985224397
SKU0181,2025-09-28,430,408.45060574536234
SKU0182,2025-09-28,478,432.9318235481597
SKU0183,2025-09-28,181,165.63262687694004
SKU0184,2025-09-28,20,13.849659194430266
SKU0185,2025-09-28,98,104.17882974568687
SKU0186,2025-09-28,77,70.37566266795562
SKU0187,2025-09-28,124,123.69488513624741
SKU0188,2025-09-28,0,0.2806652184080006
SKU0189,2025-09-28,43,55.467889889102
SKU0190,2025-09-28,160,155.7300474899843
SKU0191,2025-09-28,0,0.14058576928291566
SKU0192,2025-09-28,15,22.37525078501796
SKU0193,2025-09-28,79,78.51544119009701
SKU0194,2025-09-28,0,0.3874556091002877
SKU0195,2025-09-28,16,18.036846986080207
SKU0196,2025-09-28,25,24.417046657158703
SKU0197,2025-09-28,75,76.87960347258024
SKU0198,2025-09-28,13,18.847280664893873
SKU0199,2025-09-28,131,139.60777177769108
SKU0200,2025-09-28,142,132.4528501743056
SKU0001,2025-10-05,258,265.00100783045315
SKU0002,2025-10-05,506,432.42545039682534
SKU0003,2025-10-05,149,153.83003176144283
SKU0004,2025-10-05,105,95.48815985987703
SKU0005,2025-10-05,45,43.55567284596601
SKU0006,2025-10-05,207,211.72685992630701
SKU0007,2025-10-05,157,185.31771984205403
SKU0008,2025-10-05,206,172.98526785714287
SKU0009,2025-10-05,158,158.82518537018547
SKU0010,2025-10-05,236,222.62611883946164
SKU0011,2025-10-05,52,47.6757575706045
SKU0012,2025-10-05,17,33.00363492063493
SKU0013,2025-10-05,248,239.77692954267965
SKU0014,2025-10-05,27,29.37893885046362
SKU0015,2025-10-05,157,183.3708537634751
SKU0016,2025-10-05,141,160.10138991563997
SKU0017,2025-10-05,70,91.80711904761905
SKU0018,2025-10-05,489,506.0173849206348
SKU0019,2025-10-05,249,250.02107102272723
SKU0020,2025-10-05,117,119.77492054492288
SKU0021,2025-10-05,168,188.07642857142855
SKU0022,2025-10-05,386,431.09258170995685
SKU0023,2025-10-05,100,104.27056263765475
SKU0024,2025-10-05,175,187.74915674603173
SKU0025,2025-10-05,51,67.70687760966736
SKU0026,2025-10-05,53,63.94726984126983
SKU0027,2025-10-05,133,152.4648985335596
SKU0028,2025-10-05,171,132.25203229673167
SKU0029,2025-10-05,64,59.93186182137382
SKU0030,2025-10-05,58,75.82180162661558
SKU0031,2025-10-05,513,535.2245496031746
SKU0032,2025-10-05,96,121.5860713954566
SKU0033,2025-10-05,272,263.8089231044263
SKU0034,2025-10-05,0,0.7204644930134922
SKU0035,2025-10-05,360,363.08065067918176
SKU0036,2025-10-05,0,0.7991970549230889
SKU0037,2025-10-05,129,119.11152274114785
SKU0038,2025-10-05,47,58.67607825202831
SKU0039,2025-10-05,582,589.3974344544346
SKU0040,2025-10-05,194,189.68418821363124
SKU0041,2025-10-05,22,16.92086396212483
SKU0042,2025-10-05,132,123.4622104707563
SKU0043,2025-10-05,1,0.34964361225297375
SKU0044,2025-10-05,63,70.04853536328538
SKU0045,2025-10-05,74,78.23938075222851
SKU0046,2025-10-05,54,50.04132692990512
SKU0047,2025-10-05,91,121.07652222642872
SKU0048,2025-10-05,145,138.2992807439196
SKU0049,2025-10-05,0,0.6479538227691449
SKU0050,2025-10-05,423,442.1436448412699
SKU0051,2025-10-05,19,15.58349071067821
